Date,Open,High,Low,Close,Adj Close,Volume
07/16/08,257.2772827,268.5185242,255.5555573,268.0680542,268.0680542,9474900
07/17/08,267.3473511,268.7937927,262.5125122,266.9869995,266.9869995,17557200
07/18/08,249.4244232,249.7397461,239.3343353,240.9008942,240.9008942,22562200
07/21/08,240.6806793,242.2872925,233.0830841,234.6346283,234.6346283,11791100
07/22/08,233.5935974,240.3653717,233.0330353,238.7937927,238.7937927,9373600
07/23/08,241.046051,248.8638611,239.2892914,244.8548584,244.8548584,9778400
07/24/08,248.5986023,248.6836853,238.0480499,238.0480499,238.0480499,7074700
07/25/08,243.4884949,246.8118134,240.9909973,246.2362366,246.2362366,6360600
07/28/08,246.2912903,246.2912903,237.8027954,238.7987976,238.7987976,6313600
07/29/08,239.8898926,243.8738708,239.2392426,241.7967987,241.7967987,5599900
07/30/08,242.9929962,243.2532501,236.6416473,241.5915985,241.5915985,6974400
07/31/08,237.5175171,240.6856842,235.9559631,237.1121063,237.1121063,5724400
08/01/08,236.4914856,236.8468475,231.4814758,234.1641693,234.1641693,6009700
08/04/08,234.2942963,236.741745,231.1811829,231.7317352,231.7317352,4969000
08/05/08,234.0290222,240.2802734,233.3983917,240.1651611,240.1651611,7161800
08/06/08,239.4244232,245.130127,236.4914856,243.4134064,243.4134064,6744800
08/07/08,241.2412415,242.2422485,238.4434509,239.7998047,239.7998047,5542000
08/08/08,240.3153229,248.1231232,238.0830841,247.7527466,247.7527466,7471100
08/11/08,246.4814758,254.6947021,246.1361389,250.6706696,250.6706696,8470100
08/12/08,251.2512512,253.3183136,249.2492523,251.5565491,251.5565491,5505800
08/13/08,251.0510559,252.0220184,247.1871796,250.2652588,250.2652588,7243700
08/14/08,249.0991058,254.0590515,248.3933868,252.9980011,252.9980011,5831300
08/15/08,253.7487488,255.5855865,253.003006,255.3303375,255.3303375,7084300
08/18/08,255.1751709,255.255249,248.003006,249.3993988,249.3993988,6661100
08/19/08,245.4604645,249.389389,243.5585632,245.4954987,245.4954987,6086900
08/20/08,247.607605,248.5935974,241.5265198,242.7427368,242.7427368,7956200
08/21/08,241.7017059,245.1951904,239.8748779,243.5085144,243.5085144,7021100
08/22/08,245.9960022,247.6876831,244.9849854,245.5405426,245.5405426,4589800
08/25/08,243.2982941,248.7487488,240.9909973,241.7467499,241.7467499,4024500
08/26/08,241.9719696,241.9719696,235.5305328,237.3173218,237.3173218,6609700
08/27/08,237.1020966,237.6526489,232.6526489,234.5245209,234.5245209,8765400
08/28/08,236.4814758,238.4634705,235.4004059,237.127121,237.127121,6053300
08/29/08,235.1101074,235.7407379,231.3963928,231.8768768,231.8768768,7688700
09/02/08,238.6236267,241.3313293,230.9409485,232.8578644,232.8578644,12210700
09/03/08,234.5995941,237.3823853,230.0200195,232.437439,232.437439,8620500
09/04/08,230.2302246,231.8518524,224.9249268,225.3553619,225.3553619,9687300
09/05/08,222.9679718,226.4564514,220.2602539,222.3473511,222.3473511,9059500
09/08/08,226.2362366,226.696701,208.9839783,210.1851807,210.1851807,18017700
09/09/08,211.7967987,216.4064026,207.7077026,209.5395355,209.5395355,14444700
09/10/08,212.4474487,212.4524536,205.0450439,207.2872925,207.2872925,12441100
09/11/08,204.3793793,217.7627563,203.3933868,217.0920868,217.0920868,12929800
09/12/08,215.3203278,221.216217,214.7147217,219.0490417,219.0490417,12043900
09/15/08,212.2122192,221.2062073,212.0670624,217.1471405,217.1471405,13121600
09/16/08,213.1931915,224.8648682,212.957962,221.6866913,221.6866913,13967400
09/17/08,219.4594574,219.7897949,206.9269257,207.4524536,207.4524536,18235500
09/18/08,211.5315247,219.8098145,205.4554596,219.7597656,219.7597656,17161600
09/19/08,230.7307281,231.2662659,221.8618622,224.7998047,224.7998047,19991900
09/22/08,227.2922974,227.2922974,214.7147217,215.2852783,215.2852783,8805700
09/23/08,216.8418427,220.6156158,213.0730743,214.8498535,214.8498535,10397900
09/24/08,215.3853912,222.7227173,215.2702637,217.7727661,217.7727661,8475500
09/25/08,219.6396332,225.2252197,218.2082062,220.0200195,220.0200195,10030500
09/26/08,214.2142181,218.7987976,210.7257233,215.735733,215.735733,10574400
09/29/08,209.9649658,211.9669647,190.5455475,190.6906891,190.6906891,21504200
09/30/08,198.1881866,212.7527466,196.3563538,200.4604645,200.4604645,6166400
10/01/08,205.780777,208.6987,201.7517548,206.0660706,206.0660706,12457100
10/02/08,205.1000977,205.1951904,193.1931915,195.4404449,195.4404449,11957800
10/03/08,198.8738708,206.4564514,191.7267303,193.6486511,193.6486511,15969800
10/06/08,187.1771698,188.1831818,178.7587585,185.7907867,185.7907867,22418700
10/07/08,186.8518524,187.6776733,172.8578644,173.1781769,173.1781769,22086600
10/08/08,165.2452393,179.6746674,163.2182159,169.2242279,169.2242279,23629100
10/09/08,172.4324341,174.4594574,160.9960022,164.6546478,164.6546478,16133800
10/10/08,156.7367401,171.1161194,155.3052979,166.1661682,166.1661682,21174400
10/13/08,178.0730743,191.1661682,173.0480499,190.7006989,190.7006989,17793100
10/14/08,196.9619598,197.4474487,178.6786804,181.5365295,181.5365295,15554000
10/15/08,177.5025024,179.6796722,169.5845795,169.7547607,169.7547607,13429300
10/16/08,166.5465393,178.428421,154.8748779,176.6866913,176.6866913,32446900
10/17/08,189.6696625,193.1931915,181.956955,186.4564514,186.4564514,28469900
10/20/08,190.0650635,190.6806793,179.9749756,189.8498535,189.8498535,13493200
10/21/08,186.3813782,192.082077,181.1811829,181.5565491,181.5565491,11552400
10/22/08,178.6736755,185.0300293,172.1721649,178.0130157,178.0130157,13106800
10/23/08,177.0019989,179.179184,169.1641693,176.3363342,176.3363342,12944800
10/24/08,163.3983917,175.4104156,162.5325317,169.8148193,169.8148193,14703200
10/27/08,167.5725708,171.6716766,162.9629669,164.9099121,164.9099121,12388900
10/28/08,169.6947021,184.8398438,164.4194183,184.5595551,184.5595551,16194500
10/29/08,183.0780792,185.6856842,176.3613586,179.179184,179.179184,19493600
10/30/08,184.4144135,186.1861877,179.3643646,180.0250244,180.0250244,15961800
10/31/08,178.258255,186.1661682,177.3123169,179.8598633,179.8598633,14831700
11/03/08,178.9689636,181.6766815,170.8858795,173.4184113,173.4184113,11897000
11/04/08,176.8968964,186.3663635,172.9229279,183.653656,183.653656,14685100
11/05/08,181.2562561,184.6246185,170.8258209,171.2912903,171.2912903,13879100
11/06/08,170.1551514,172.3823853,163.0680695,165.7757721,165.7757721,17132400
11/07/08,166.7267303,170.7457428,162.8278351,165.735733,165.735733,9353200
11/10/08,164.1641693,164.8848877,154.8898926,159.5495453,159.5495453,16144000
11/11/08,154.4994965,158.3083038,150.4104156,155.8858795,155.8858795,20272900
11/12/08,151.176178,156.4013977,144.0240173,145.6456451,145.6456451,20082000
11/13/08,146.0310364,156.656662,140.1401367,156.1961975,156.1961975,26442900
11/14/08,151.7767792,162.6576538,151.431427,155.1651611,155.1651611,19015100
11/17/08,151.6516571,155.2352295,149.1241302,150.2102051,150.2102051,15072500
11/18/08,150.9359283,152.0170135,142.8178253,148.8588562,148.8588562,16675500
11/19/08,147.8428497,150.2452393,139.4294281,140.2302246,140.2302246,15653500
11/20/08,137.5825806,141.611618,129.6496429,129.9099121,129.9099121,19539200
11/21/08,131.3863831,134.8198242,123.7737732,131.346344,131.346344,20468500
11/24/08,134.7647705,135.1101074,124.629631,128.8488464,128.8488464,20089200
11/25/08,134.474472,143.4734802,133.7937927,141.1661682,141.1661682,21520800
11/26/08,140.2802734,147.8778839,138.2382355,146.1911926,146.1911926,12700400
11/28/08,145.4354401,148.3733673,144.2842865,146.6266327,146.6266327,5125800
12/01/08,143.48349,143.8338318,133.1231232,133.1281281,133.1281281,11410900
12/02/08,135,139.0290222,131.4214172,137.692688,137.692688,11667700
12/03/08,135.0600586,140.820816,132.8027954,139.8548584,139.8548584,11797700
12/04/08,138.4033966,141.8868866,134.519516,137.307312,137.307312,9763400
12/05/08,135.6456451,142.2622681,132.1421356,142.1371307,142.1371307,13029300
12/08/08,145.1401367,154.8748779,141.1411438,151.2062073,151.2062073,16272300
12/09/08,148.993988,159.1591644,148.653656,153.1381378,153.1381378,13766000
12/10/08,154.7747803,157.607605,152.4074097,154.5645599,154.5645599,10463500
12/11/08,152.2372437,156.5966034,149.0490417,150.2602539,150.2602539,12346000
12/12/08,148.003006,158.3933868,147.1471405,158.0380402,158.0380402,11432700
12/15/08,157.1621552,159.4044037,152.7077026,155.4904938,155.4904938,13462300
12/16/08,157.4174194,164.914917,155.7907867,162.8027954,162.8027954,14105000
12/17/08,159.4794769,161.2262268,156.3663635,157.777771,157.777771,11567800
12/18/08,158.5085144,160.3353424,154.7097168,155.2952881,155.2952881,9517400
12/19/08,155.65065,159.0540466,154.6546478,155.2402344,155.2402344,11213900
12/22/08,154.434433,154.9049072,145.4604645,148.7037048,148.7037048,7827300
12/23/08,150.3653717,151.8068085,148.48349,149.1591644,149.1591644,7547800
12/24/08,150.8908844,153.3233185,149.3393402,151.6266327,151.6266327,3839100
12/26/08,152.1871796,152.7827759,149.304306,150.3303375,150.3303375,3914200
12/29/08,150.2602539,150.8408356,145.9359283,148.8588562,148.8588562,7396300
12/30/08,150.5505524,153.5585632,149.5045013,151.7067108,151.7067108,7679300
12/31/08,152.2522583,155.6556549,151.4564514,153.9789734,153.9789734,5767800
01/02/09,154.4544525,161.0710754,152.9029083,160.820816,160.820816,7213700
01/05/09,160.6606598,165.7857819,157.6576538,164.1891937,164.1891937,9768200
01/06/09,166.656662,170.5705719,163.3583527,167.1972046,167.1972046,12837500
01/07/09,164.3243256,165.6206207,159.5345306,161.1661682,161.1661682,8980000
01/08/09,159.2993011,162.7577515,158.8288269,162.7577515,162.7577515,7194100
01/09/09,163.9139099,163.9139099,156.8568573,157.692688,157.692688,8672300
01/12/09,158.3133087,159.6346283,155.2702637,156.5014954,156.5014954,6601900
01/13/09,156.0410461,160.4604645,155.3503571,157.3173218,157.3173218,8856100
01/14/09,155.1551514,157.0570526,149.0240173,150.6356354,150.6356354,10924800
01/15/09,148.9339294,151.9419403,143.5385437,149.6446381,149.6446381,11857100
01/16/09,152.6626587,154.2792816,147.9980011,149.9849854,149.9849854,10438300
01/20/09,149.7197266,149.8999023,141.51651,141.51651,141.51651,10086300
01/21/09,144.3193207,151.9019012,144.3193207,151.6916962,151.6916962,9839100
01/22/09,149.1691742,154.829834,147.7227173,153.4033966,153.4033966,16517400
01/23/09,154.7897949,166.1461487,152.2622681,162.5125122,162.5125122,21444100
01/26/09,162.5875854,164.1641693,160.4404449,162.0970917,162.0970917,9212100
01/27/09,163.388382,167.1020966,162.2973022,165.905899,165.905899,9844700
01/28/09,169.1591644,176.3413391,168.3233185,174.5095062,174.5095062,15367400
01/29/09,172.4424438,172.6976929,170.2252197,171.8318329,171.8318329,14553000
01/30/09,172.5175171,174.5745697,168.1681671,169.434433,169.434433,9334600
02/02/09,167.3123169,172.6726685,166.1661682,170.4554596,170.4554596,10403300
02/03/09,171.4564514,171.6716766,167.082077,170.395401,170.395401,13099800
02/04/09,170.2052002,177.3973999,169.7547607,171.6716766,171.6716766,13621100
02/05/09,170.6256256,177.8678741,168.6686707,177.0370331,177.0370331,14514200
02/06/09,178.4084015,187.0920868,177.8979034,185.8258209,185.8258209,14062100
02/09/09,185.8258209,190.6906891,183.8338318,189.5745697,189.5745697,9944600
02/10/09,188.1781769,188.9389343,179.1241302,179.434433,179.434433,14193100
02/11/09,179.6546478,182.6826782,176.6766815,179.1992035,179.1992035,10452700
02/12/09,176.7567596,181.9919891,175.9159088,181.7067108,181.7067108,11089400
02/13/09,181.2762756,181.6766815,177.7927856,179.0190125,179.0190125,8285100
02/17/09,173.428421,173.7187195,170.0150146,171.5014954,171.5014954,11349400
02/18/09,173.7937927,176.8668671,170.4304352,176.7317352,176.7317352,12036900
02/19/09,178.9139099,180.0800781,170.8758698,171.4914856,171.4914856,9967400
02/20/09,169.1941986,174.6346283,167.6676636,173.3983917,173.3983917,12421700
02/23/09,173.6736755,175.0750732,164.9399414,165.1951904,165.1951904,10431700
02/24/09,165.6756744,174.9849854,165.610611,172.8979034,172.8979034,12179600
02/25/09,171.2462463,176.3263245,169.6296234,170.9909973,170.9909973,12865300
02/26/09,173.1531525,176.4214172,168.7487488,168.7587585,168.7587585,11199900
02/27/09,166.6416473,172.082077,165.7207184,169.1641693,169.1641693,10829100
03/02/09,166.8318329,170.5205231,163.1631622,163.7437439,163.7437439,11565400
03/03/09,165.2001953,167.0120087,161.3363342,162.9029083,162.9029083,13036500
03/04/09,161.741745,164.6646576,157.8478546,159.6196136,159.6196136,15621100
03/05/09,158.3983917,159.699707,151.4714661,152.9729767,152.9729767,13046700
03/06/09,153.7637634,155.2502441,147.2722778,154.4394379,154.4394379,14453900
03/09/09,150.1401367,153.438446,144.869873,145.5905914,145.5905914,12929600
03/10/09,149.2742767,155.4054108,147.2722778,154.2392426,154.2392426,13446900
03/11/09,155.2052002,160.1601563,153.0080109,159.1141205,159.1141205,11835300
03/12/09,158.9289246,162.6626587,156.9819794,161.9269257,161.9269257,10038100
03/13/09,163.2132111,163.8938904,159.6746674,162.3723755,162.3723755,7804900
03/16/09,163.1581573,165.0300293,159.4544525,160.0050049,160.0050049,9883700
03/17/09,160.2502441,167.8378448,159.7047119,167.8378448,167.8378448,9415500
03/18/09,167.5725708,170.170166,164.1891937,166.7167206,166.7167206,10014300
03/19/09,166.006012,168.1681671,163.8538513,165.1351318,165.1351318,8214100
03/20/09,165.3153229,166.6616669,163.3333282,165.2452393,165.2452393,9466300
03/23/09,166.9469452,174.8999023,166.6816864,174.474472,174.474472,8534400
03/24/09,173.4234161,177.0970917,172.1721649,173.7587585,173.7587585,7632300
03/25/09,175.3753815,175.8458405,168.2932892,172.2072144,172.2072144,8663900
03/26/09,176.741745,179.7597656,174.4244232,176.8218231,176.8218231,11994500
03/27/09,175.1751709,176.176178,172.9079132,174.0240173,174.0240173,6638900
03/30/09,171.4464417,172.0770721,168.1931915,171.51651,171.51651,6182000
03/31/09,174.6396332,176.9319305,173.2632599,174.2042084,174.2042084,7303200
04/01/09,172.0620575,177.7977905,170.4754791,177.222229,177.222229,6595700
04/02/09,181.8368378,185.0650635,180.3403473,181.431427,181.431427,8967000
04/03/09,182.4324341,186.046051,179.179184,185.0750732,185.0750732,7572000
04/06/09,183.6836853,185.0950928,180.8808746,184.304306,184.304306,6554000
04/07/09,181.4814758,182.0570526,177.83284,179.5045013,179.5045013,7352800
04/08/09,181.9319305,182.6826782,178.2832794,181.1811829,181.1811829,5524800
04/09/09,184.9349365,187.3623657,183.3083038,186.4364319,186.4364319,6758400
04/13/09,185.8508453,189.7397461,185.3353424,189.2442474,189.2442474,6094000
04/14/09,188.6586609,188.6836853,182.9829865,184.6396332,184.6396332,6850300
04/15/09,183.7337341,190.7207184,182.2622681,189.9399414,189.9399414,9851500
04/16/09,190.9409485,196.6466522,190.7006989,194.5645599,194.5645599,20349800
04/17/09,193.2032013,200.1101074,192.5975952,196.3163147,196.3163147,21440100
04/20/09,193.2682648,195.5205231,188.1331329,189.8398438,189.8398438,8848900
04/21/09,188.2732697,192.3423462,188.2382355,190.9259186,190.9259186,7383400
04/22/09,191.0660706,195.1951904,189.6947021,192.1221161,192.1221161,6996500
04/23/09,193.9489441,195.0700684,190.7457428,192.5375366,192.5375366,5212700
04/24/09,193.2182159,196.7867889,190.4404449,194.9399414,194.9399414,6764000
04/27/09,192.3623657,194.9399414,191.5665741,193.1681671,193.1681671,4576600
04/28/09,192.0670624,194.7197266,190.960968,192.0470428,192.0470428,5881300
04/29/09,193.1781769,197.6826782,193.1081085,195.9309235,195.9309235,7212700
04/30/09,198.0780792,202.0770721,197.5975952,198.1831818,198.1831818,8702600
05/01/09,197.7127075,198.993988,195.9709778,197.042038,197.042038,4850500
05/04/09,199.2842865,201.4013977,197.5925903,201.1911926,201.1911926,6399500
05/05/09,200.1901855,202.7026978,198.823822,201.696701,201.696701,4796700
05/06/09,203.5986023,204.3443451,200.7006989,201.9369354,201.9369354,5260500
05/07/09,202.2522583,202.6976929,196.4464417,198.5035095,198.5035095,5993600
05/08/09,201.6266327,205.2702637,197.6976929,203.868866,203.868866,7722400
05/11/09,201.6016083,206.2062073,200.8007965,204.1941986,204.1941986,5113400
05/12/09,205.2102051,205.7006989,197.7527466,199.7047119,199.7047119,7574000
05/13/09,197.2422485,198.3933868,194.3693695,194.9649658,194.9649658,5679900
05/14/09,194.5945892,196.3013,192.5375366,193.9439392,193.9439392,5868100
05/15/09,195.7457428,197.2522583,194.7397461,195.1951904,195.1951904,6011300
05/18/09,197.562561,198.8538513,192.8928986,198.6186218,198.6186218,6696600
05/19/09,198.2482452,201.0210266,196.696701,199.6396332,199.6396332,5669300
05/20/09,201.2462463,203.0380402,197.6976929,198.7887878,198.7887878,4563400
05/21/09,198.3483429,201.6216278,197.1171112,198.4484558,198.4484558,5434100
05/22/09,198.5285339,199.5245209,196.1961975,196.9469452,196.9469452,3433700
05/26/09,196.1711731,202.7026978,195.1951904,202.3823853,202.3823853,6202700
05/27/09,203.0230255,206.1361389,202.607605,202.9829865,202.9829865,6062500
05/28/09,204.5445404,206.0160217,202.5075073,205.4054108,205.4054108,5332200
05/29/09,206.261261,208.823822,205.5555573,208.823822,208.823822,5291100
06/01/09,209.5745697,215.0150146,209.474472,213.4934998,213.4934998,6638100
06/02/09,213.3383331,215.1951904,211.911911,214.4144135,214.4144135,5241900
06/03/09,213.2132111,216.4464417,212.2122192,216.0410461,216.0410461,7058500
06/04/09,217.8678741,220.8408356,217.4674683,220.3603668,220.3603668,7268900
06/05/09,222.7577515,223.8938904,219.9499512,222.3823853,222.3823853,7354200
06/08/09,219.9699707,220.6806793,217.2772827,219.604599,219.604599,6191200
06/09/09,219.5095062,220.4704742,216.0960999,218.0280304,218.0280304,6503200
06/10/09,218.3333282,219.1641693,213.5485535,216.51651,216.51651,6711000
06/11/09,216.1011047,217.082077,214.3993988,214.7147217,214.7147217,5724600
06/12/09,213.6436462,214.0640717,210.8158112,212.6326294,212.6326294,5830900
06/15/09,210.960968,210.960968,207.2072144,208.5935974,208.5935974,7466300
06/16/09,209.8648682,210.7557526,207.917923,208.2082062,208.2082062,6093300
06/17/09,208.303299,210.0700684,205.9859924,207.7877808,207.7877808,6973200
06/18/09,208.0480499,209.5545502,206.7067108,207.2372437,207.2372437,6164200
06/19/09,209.3143158,210.4404449,207.4974976,210.255249,210.255249,8509600
06/22/09,208.6836853,208.953949,201.1461487,203.8788757,203.8788757,8240500
06/23/09,203.5285339,204.699707,201.4764709,203.043045,203.043045,5793400
06/24/09,204.5745697,206.3213196,203.48349,204.8498535,204.8498535,4910600
06/25/09,203.7037048,208.1581573,203.4584656,208.0930939,208.0930939,6082900
06/26/09,207.0470428,214.3293304,206.7617645,212.872879,212.872879,6506800
06/29/09,213.2132111,214.1141205,211.3313293,212.2822876,212.2822876,4334200
06/30/09,212.2122192,213.8188171,209.3193207,211.006012,211.006012,5182600
07/01/09,212.3123169,213.4134064,209.2842865,209.7047119,209.7047119,4616900
07/02/09,207.9129181,207.9129181,203.6086121,204.4494476,204.4494476,5030100
07/06/09,203.4534607,205.525528,201.0310364,205.0100098,205.0100098,4520600
07/07/09,204.3243256,204.7998047,198.1881866,198.5135193,198.5135193,6512000
07/08/09,200.2001953,203.2032013,199.2292328,201.4464417,201.4464417,6875500
07/09/09,203.2632599,207.4324341,203.1031036,205.4004059,205.4004059,6544600
07/10/09,204.9949951,208.8938904,204.5545502,207.4074097,207.4074097,5847300
07/13/09,208.2932892,212.4724731,207.7977905,212.3623657,212.3623657,8083300
07/14/09,212.0670624,213.5785828,210.6456451,212.5575562,212.5575562,5785800
07/15/09,215.0450439,219.5595551,214.4594574,219.304306,219.304306,7546400
07/16/09,218.5585632,223.0980988,217.2672729,221.5215149,221.5215149,13095800
07/17/09,216.7167206,217.957962,213.5635681,215.3403473,215.3403473,13694400
07/20/09,215.1551514,216.6416473,213.3383331,215.300293,215.300293,6300600
07/21/09,215.6856842,216.1661682,213.0730743,214.1641693,214.1641693,5930400
07/22/09,214.2142181,215.3153229,211.9619598,214.0590515,214.0590515,5168200
07/23/09,214.5545502,220.8258209,212.9629669,218.8888855,218.8888855,6949400
07/24/09,218.1231232,225.4704742,217.7177124,223.5835876,223.5835876,7246500
07/27/09,223.2432404,223.5986023,219.0240173,222.6226196,222.6226196,5003700
07/28/09,220.7207184,221.6266327,218.2682648,220.1451416,220.1451416,5059900
07/29/09,218.8338318,219.1191254,216.1611633,218.3383331,218.3383331,3970000
07/30/09,221.5265198,225.960968,221.5265198,223.043045,223.043045,6390800
07/31/09,225.21521,226.5765839,221.4364319,221.7467499,221.7467499,5715000
08/03/09,224.5945892,227.1771698,224.0440369,226.3313293,226.3313293,5175400
08/04/09,224.9099121,227.2272339,224.4394379,227.0920868,227.0920868,4774800
08/05/09,228.2282257,228.6836853,224.1641693,225.7957916,225.7957916,4679300
08/06/09,227.3773804,227.6676636,224.4894867,225.4054108,225.4054108,4217500
08/07/09,228.0630646,229.9399414,227.7227173,228.7787781,228.7787781,5081100
08/10/09,227.7977905,229.434433,227.1221161,228.5335388,228.5335388,3480500
08/11/09,227.0620575,228.8438416,226.4164124,227.1972046,227.1972046,3421500
08/12/09,227.9329376,231.1061096,227.6876831,229.519516,229.519516,4678100
08/13/09,231.3063049,232.5925903,229.6846771,231.3713684,231.3713684,3986400
08/14/09,231.6216278,231.8218231,228.6736755,230.2302246,230.2302246,3346800
08/17/09,225.9759827,226.2212219,221.7817841,222.6676636,222.6676636,5235100
08/18/09,222.7727661,224.0740814,221.3813782,222.8628693,222.8628693,4697400
08/19/09,220.21521,222.7227173,219.4994965,222.2072144,222.2072144,4505400
08/20/09,226.2262268,231.3213196,225.8408356,230.4354401,230.4354401,7989800
08/21/09,233.003006,233.2782745,231.5565491,232.8528595,232.8528595,7113800
08/24/09,233.908905,235.2802734,232.4424438,234.5995941,234.5995941,4901800
08/25/09,234.7998047,237.4124146,234.5945892,235.9209137,235.9209137,4677300
08/26/09,236.6166229,236.7367401,233.5835876,234.2342377,234.2342377,3971600
08/27/09,234.5245209,234.5245209,230.5955963,233.2632599,233.2632599,3993800
08/28/09,234.8648682,236.4214172,231.9219208,232.607605,232.607605,3539600
08/31/09,230.1251221,231.1611633,229.2292328,231.0660706,231.0660706,3911800
09/01/09,230.0700684,233.6436462,227.437439,228.1081085,228.1081085,5184600
09/02/09,228.1381378,229.3943939,226.5215149,226.7317352,226.7317352,3605900
09/03/09,228.1381378,229.3543549,227.7277222,228.9889832,228.9889832,3289100
09/04/09,229.0140076,231.5315247,228.1181183,230.8808746,230.8808746,2995400
09/08/09,232.3773804,233.7287292,228.1481476,229.5395355,229.5395355,5308000
09/09/09,229.7597656,233.3683624,229.6296234,232.2172241,232.2172241,4386400
09/10/09,233.5585632,235.7057037,231.2312317,235.7057037,235.7057037,5064100
09/11/09,235.4354401,236.8868866,234.0490417,236.3063049,236.3063049,3801900
09/14/09,235.4904938,238.6386414,235.2602539,237.7977905,237.7977905,3947400
09/15/09,237.777771,239.6947021,236.5915985,239.0090027,239.0090027,4791400
09/16/09,240.1401367,244.9299316,239.4794769,244.389389,244.389389,5165400
09/17/09,245.5305328,248.9339294,243.8188171,246.1061096,246.1061096,8957200
09/18/09,248.6336365,248.738739,245.8608551,245.9759827,245.9759827,6560400
09/21/09,244.1141205,249.699707,243.3533478,248.7487488,248.7487488,4228500
09/22/09,250.7107086,251.2462463,249.1541595,249.7797852,249.7797852,6076300
09/23/09,250.6406403,253.7537537,249.1041107,249.4794769,249.4794769,5402900
09/24/09,250.4854889,250.9559631,246.7467499,248.6336365,248.6336365,5050100
09/25/09,247.392395,250.21521,246.2462463,246.4864807,246.4864807,4095100
09/28/09,247.6676636,251.0010071,246.8968964,249.5145111,249.5145111,3674900
09/29/09,250.0150146,250.1251221,246.7517548,249.5145111,249.5145111,4194200
09/30/09,250.2502441,250.3203278,243.8638611,248.173172,248.173172,6277100
10/01/09,246.7467499,248.48349,243.7437439,243.8438416,243.8438416,5620700
10/02/09,242.1121063,246.1161194,241.5415344,242.5325317,242.5325317,5196300
10/05/09,244.0690765,246.4614563,241.911911,244.5045013,244.5045013,4284900
10/06/09,246.0960999,249.9349365,246.0960999,249.6196136,249.6196136,5459100
10/07/09,249.7497559,259.7547607,249.1541595,259.0290222,259.0290222,9738600
10/08/09,260.0450439,261.8869019,256.9269409,257.3473511,257.3473511,8598900
10/09/09,258.5835876,261.0160217,257.5075073,258.3833923,258.3833923,5470700
10/12/09,261.9719849,263.143158,259.9199219,262.2822876,262.2822876,6637700
10/13/09,262.4574585,263.993988,260.9509583,263.3183289,263.3183289,6068700
10/14/09,266.4964905,268.0580444,265.2652588,267.9279175,267.9279175,6510200
10/15/09,267.1421509,268.7187195,263.8988953,265.2202148,265.2202148,12188500
10/16/09,273.9389343,277.6526489,272.5375366,275.2001953,275.2001953,17666100
10/19/09,276.6216125,277.0770874,274.6396484,276.3213196,276.3213196,6429300
10/20/09,276.0960999,276.7517395,270.6206055,276.1361389,276.1361389,8079300
10/21/09,275.2302246,279.9549561,274.7747803,275.8258362,275.8258362,7333800
10/22/09,275.2752686,277.777771,274.2742615,277.3223267,277.3223267,4668300
10/23/09,277.9028931,279.2242126,275.875885,277.1221313,277.1221313,4780600
10/26/09,278.1531677,281.1011047,275.7207336,277.3823853,277.3823853,5934800
10/27/09,275.7607727,277.5575562,272.352356,274.4194336,274.4194336,6426500
10/28/09,274.209198,275.2752686,269.3944092,270.4204102,270.4204102,5130400
10/29/09,271.7767639,276.1911926,270.7707825,275.8008118,275.8008118,5040100
10/30/09,275.2752686,275.3603516,267.3873901,268.3283386,268.3283386,6930000
11/02/09,268.8088074,270,264.3843994,267.2622681,267.2622681,6397700
11/03/09,265.2702637,269.0190125,264.4144287,268.9139099,268.9139099,4755600
11/04/09,270.6706848,273.0230103,268.4784851,270.4354248,270.4354248,4660700
11/05/09,272.0170288,275.1601563,271.601593,274.5996094,274.5996094,3691700
11/06/09,274.1341248,276.1661682,273.0230103,275.8258362,275.8258362,3649700
11/09/09,278.0029907,281.5715637,277.392395,281.5365295,281.5365295,5294500
11/10/09,281.646637,284.6746826,281.2812805,283.6636658,283.6636658,4457100
11/11/09,285.5255127,287.0370483,283.2132263,285.5655518,285.5655518,4634700
11/12/09,285.0650635,286.7367249,283.03302,284.209198,284.209198,3768800
11/13/09,284.9299316,286.5415344,283.5885925,286.3113098,286.3113098,3330200
11/16/09,287.7877808,288.783783,286.6766663,288.4284363,288.4284363,4394000
11/17/09,287.7227173,289.039032,287.1471558,289.0340271,289.0340271,3829500
11/18/09,288.6136169,289.6796875,286.3213196,288.6136169,288.6136169,3096100
11/19/09,287.1721802,287.2872925,285.2852783,286.7817688,286.7817688,4331600
11/20/09,285.0350342,286.0860901,284.9849854,285.2652588,285.2652588,4008300
11/23/09,288.5335388,293.5935974,288.2182312,291.4664612,291.4664612,5089900
11/24/09,291.5515442,292.437439,288.5585632,291.8368225,291.8368225,3207100
11/25/09,293.4985046,293.823822,291.6366272,293.1631775,293.1631775,2919400
11/27/09,286.2862854,291.5215149,285.7707825,290.170166,290.170166,2766400
11/30/09,290.6055908,292.1271362,288.8438416,291.7917786,291.7917786,3446700
12/01/09,294.3593445,295.9059143,291.7917786,295.2302246,295.2302246,4635900
12/02/09,295.7958069,296.8017883,293.4034119,294.0490417,294.0490417,3323000
12/03/09,294.8148193,296.0210266,292.7927856,293.1631775,293.1631775,2854500
12/04/09,296.8067932,297.7127075,289.8798828,292.7977905,292.7977905,5022100
12/07/09,292.3973999,294.6396484,290.790802,293.4184265,293.4184265,3269100
12/08/09,292.0420532,295.6256409,291.2912903,293.8188171,293.8188171,3044900
